"cohort","profile_id","method","profile_mae","barrier_abs_error"
"E018_exposed_development","c9656a518c1104779cbade82c3b6986b","equal_spacing_interpolation","1.3994151363444367","1.2151693749474362"
"E018_exposed_development","c9656a518c1104779cbade82c3b6986b","learned_active","0.7512321373461065","1.4961215794901364"
"E018_exposed_development","c9656a518c1104779cbade82c3b6986b","learned_equal","0.9979908511260606","1.6407900247718015"
"E018_exposed_development","c9656a518c1104779cbade82c3b6986b","learned_variance","0.4638867947162639","0.42435817224158434"
"E018_exposed_development","c9656a518c1104779cbade82c3b6986b","path_gp_active","0.8128712705446223","0.5982888022917194"
"E018_exposed_development","c9656a518c1104779cbade82c3b6986b","path_gp_variance","0.9473581514723266","0.30274031613229546"
"E018_exposed_development","c9656a518c1104779cbade82c3b6986b","random_path_gp","0.9529476464118275","0.6182923288781824"
"E018_exposed_development","c9656a518c1104779cbade82c3b6986b","zero_shot_active","0.7656087524894977","1.4961215794901364"
"E018_exposed_development","dcbf40a60375e4cd406eba4995f82e8a","equal_spacing_interpolation","0.6331316687598397","0.18807342508807778"
"E018_exposed_development","dcbf40a60375e4cd406eba4995f82e8a","learned_active","0.508449094471529","0.47507039982812405"
"E018_exposed_development","dcbf40a60375e4cd406eba4995f82e8a","learned_equal","0.7303622791408156","1.578237615297601"
"E018_exposed_development","dcbf40a60375e4cd406eba4995f82e8a","learned_variance","0.753126914911562","1.646723323757044"
"E018_exposed_development","dcbf40a60375e4cd406eba4995f82e8a","path_gp_active","1.0670722169985787","1.3988242055056617"
"E018_exposed_development","dcbf40a60375e4cd406eba4995f82e8a","path_gp_variance","0.6038042325058582","0.0"
"E018_exposed_development","dcbf40a60375e4cd406eba4995f82e8a","random_path_gp","0.576287954372394","0.30575700913022474"
"E018_exposed_development","dcbf40a60375e4cd406eba4995f82e8a","zero_shot_active","0.44893563809782266","0.18807342508807778"
"E018_exposed_development","e0c7bdbf9e56a21c39be63f5352d8083","equal_spacing_interpolation","1.0204369205295938","0.576300584099954"
"E018_exposed_development","e0c7bdbf9e56a21c39be63f5352d8083","learned_active","0.4204828144318106","0.3781086069648154"
"E018_exposed_development","e0c7bdbf9e56a21c39be63f5352d8083","learned_equal","0.4273715777874274","0.025142579624103156"
"E018_exposed_development","e0c7bdbf9e56a21c39be63f5352d8083","learned_variance","0.41744172081568615","0.15370812948083135"
"E018_exposed_development","e0c7bdbf9e56a21c39be63f5352d8083","path_gp_active","0.6833519906665882","0.5463010708532563"
"E018_exposed_development","e0c7bdbf9e56a21c39be63f5352d8083","path_gp_variance","0.8022692172620675","0.20627687441415699"
"E018_exposed_development","e0c7bdbf9e56a21c39be63f5352d8083","random_path_gp","0.90910837789243","0.9064526861941096"
"E018_exposed_development","e0c7bdbf9e56a21c39be63f5352d8083","zero_shot_active","0.7440188858280044","0.7973725618503522"
"E018_exposed_development","ff3932d35918c4356fcf9f69db117483","equal_spacing_interpolation","1.0387324822931985","1.5743909215962049"
"E018_exposed_development","ff3932d35918c4356fcf9f69db117483","learned_active","0.39515456791245035","0.0075960913964081556"
"E018_exposed_development","ff3932d35918c4356fcf9f69db117483","learned_equal","0.9944508299609128","0.05720588977685548"
