method,budget,metric,error_kcal_mol,cumulative_fraction,profile_count
zero_shot_active,6,barrier_abs_error,0.0,0.447,1000
zero_shot_active,6,barrier_abs_error,0.0,0.448,1000
zero_shot_active,6,barrier_abs_error,0.0,0.449,1000
zero_shot_active,6,barrier_abs_error,0.0,0.45,1000
zero_shot_active,6,barrier_abs_error,0.0,0.451,1000
zero_shot_active,6,barrier_abs_error,0.0,0.452,1000
zero_shot_active,6,barrier_abs_error,0.0,0.453,1000
zero_shot_active,6,barrier_abs_error,0.0,0.454,1000
zero_shot_active,6,barrier_abs_error,0.0,0.455,1000
zero_shot_active,6,barrier_abs_error,0.0,0.456,1000
zero_shot_active,6,barrier_abs_error,0.0,0.457,1000
zero_shot_active,6,barrier_abs_error,0.0,0.458,1000
zero_shot_active,6,barrier_abs_error,0.0,0.459,1000
zero_shot_active,6,barrier_abs_error,0.0,0.46,1000
zero_shot_active,6,barrier_abs_error,0.0,0.461,1000
zero_shot_active,6,barrier_abs_error,0.0,0.462,1000
zero_shot_active,6,barrier_abs_error,0.0,0.463,1000
zero_shot_active,6,barrier_abs_error,0.0,0.464,1000
zero_shot_active,6,barrier_abs_error,0.0,0.465,1000
zero_shot_active,6,barrier_abs_error,0.0,0.466,1000
zero_shot_active,6,barrier_abs_error,0.0,0.467,1000
zero_shot_active,6,barrier_abs_error,0.0,0.468,1000
zero_shot_active,6,barrier_abs_error,0.0,0.469,1000
zero_shot_active,6,barrier_abs_error,0.0,0.47,1000
zero_shot_active,6,barrier_abs_error,0.0,0.471,1000
zero_shot_active,6,barrier_abs_error,0.0,0.472,1000
zero_shot_active,6,barrier_abs_error,0.0,0.473,1000
zero_shot_active,6,barrier_abs_error,0.0,0.474,1000
zero_shot_active,6,barrier_abs_error,0.0,0.475,1000
zero_shot_active,6,barrier_abs_error,0.0,0.476,1000
zero_shot_active,6,barrier_abs_error,0.0,0.477,1000
zero_shot_active,6,barrier_abs_error,0.0,0.478,1000
zero_shot_active,6,barrier_abs_error,0.0,0.479,1000
zero_shot_active,6,barrier_abs_error,0.0,0.48,1000
zero_shot_active,6,barrier_abs_error,0.0,0.481,1000
zero_shot_active,6,barrier_abs_error,0.0,0.482,1000
zero_shot_active,6,barrier_abs_error,0.0,0.483,1000
zero_shot_active,6,barrier_abs_error,0.0,0.484,1000
zero_shot_active,6,barrier_abs_error,0.0,0.485,1000
zero_shot_active,6,barrier_abs_error,0.0,0.486,1000
zero_shot_active,6,barrier_abs_error,0.0,0.487,1000
zero_shot_active,6,barrier_abs_error,0.0,0.488,1000
zero_shot_active,6,barrier_abs_error,0.0,0.489,1000
zero_shot_active,6,barrier_abs_error,0.0,0.49,1000
zero_shot_active,6,barrier_abs_error,0.0,0.491,1000
zero_shot_active,6,barrier_abs_error,0.0,0.492,1000
zero_shot_active,6,barrier_abs_error,0.0,0.493,1000
zero_shot_active,6,barrier_abs_error,0.0,0.494,1000
zero_shot_active,6,barrier_abs_error,0.0,0.495,1000
zero_shot_active,6,barrier_abs_error,0.0,0.496,1000
zero_shot_active,6,barrier_abs_error,0.0,0.497,1000
zero_shot_active,6,barrier_abs_error,0.0,0.498,1000
zero_shot_active,6,barrier_abs_error,0.0,0.499,1000
zero_shot_active,6,barrier_abs_error,0.0,0.5,1000
zero_shot_active,6,barrier_abs_error,0.0,0.501,1000
zero_shot_active,6,barrier_abs_error,0.0,0.502,1000
zero_shot_active,6,barrier_abs_error,0.0,0.503,1000
zero_shot_active,6,barrier_abs_error,0.0,0.504,1000
zero_shot_active,6,barrier_abs_error,0.0,0.505,1000
zero_shot_active,6,barrier_abs_error,0.0,0.506,1000
zero_shot_active,6,barrier_abs_error,0.0,0.507,1000
zero_shot_active,6,barrier_abs_error,0.0,0.508,1000
zero_shot_active,6,barrier_abs_error,0.0,0.509,1000
zero_shot_active,6,barrier_abs_error,0.0,0.51,1000
zero_shot_active,6,barrier_abs_error,0.0,0.511,1000
zero_shot_active,6,barrier_abs_error,0.0,0.512,1000
zero_shot_active,6,barrier_abs_error,0.0,0.513,1000
zero_shot_active,6,barrier_abs_error,0.0,0.514,1000
zero_shot_active,6,barrier_abs_error,0.0,0.515,1000
zero_shot_active,6,barrier_abs_error,0.0,0.516,1000
zero_shot_active,6,barrier_abs_error,0.0,0.517,1000
zero_shot_active,6,barrier_abs_error,0.0,0.518,1000
zero_shot_active,6,barrier_abs_error,0.0,0.519,1000
zero_shot_active,6,barrier_abs_error,0.0,0.52,1000
zero_shot_active,6,barrier_abs_error,0.0,0.521,1000
zero_shot_active,6,barrier_abs_error,0.0,0.522,1000
zero_shot_active,6,barrier_abs_error,0.0,0.523,1000
zero_shot_active,6,barrier_abs_error,0.0,0.524,1000
zero_shot_active,6,barrier_abs_error,0.0,0.525,1000
zero_shot_active,6,barrier_abs_error,0.0,0.526,1000
zero_shot_active,6,barrier_abs_error,0.0,0.527,1000
zero_shot_active,6,barrier_abs_error,0.0,0.528,1000
zero_shot_active,6,barrier_abs_error,0.0,0.529,1000
zero_shot_active,6,barrier_abs_error,0.0,0.53,1000
zero_shot_active,6,barrier_abs_error,0.0,0.531,1000
zero_shot_active,6,barrier_abs_error,0.0,0.532,1000
zero_shot_active,6,barrier_abs_error,0.0,0.533,1000
zero_shot_active,6,barrier_abs_error,0.0,0.534,1000
zero_shot_active,6,barrier_abs_error,0.0,0.535,1000
zero_shot_active,6,barrier_abs_error,0.0,0.536,1000
zero_shot_active,6,barrier_abs_error,0.0,0.537,1000
zero_shot_active,6,barrier_abs_error,0.0,0.538,1000
zero_shot_active,6,barrier_abs_error,0.0,0.539,1000
zero_shot_active,6,barrier_abs_error,0.0,0.54,1000
zero_shot_active,6,barrier_abs_error,0.0,0.541,1000
zero_shot_active,6,barrier_abs_error,0.0,0.542,1000
zero_shot_active,6,barrier_abs_error,0.0,0.543,1000
zero_shot_active,6,barrier_abs_error,0.0,0.544,1000
zero_shot_active,6,barrier_abs_error,0.0,0.545,1000
zero_shot_active,6,barrier_abs_error,0.0,0.546,1000
zero_shot_active,6,barrier_abs_error,0.0,0.547,1000
zero_shot_active,6,barrier_abs_error,0.0,0.548,1000
zero_shot_active,6,barrier_abs_error,0.0,0.549,1000
zero_shot_active,6,barrier_abs_error,0.0,0.55,1000
zero_shot_active,6,barrier_abs_error,0.0,0.551,1000
zero_shot_active,6,barrier_abs_error,0.0,0.552,1000
zero_shot_active,6,barrier_abs_error,0.0,0.553,1000
zero_shot_active,6,barrier_abs_error,0.0014717250427942,0.554,1000
zero_shot_active,6,barrier_abs_error,0.0015307592686895,0.555,1000
zero_shot_active,6,barrier_abs_error,0.0016785386885409,0.556,1000
zero_shot_active,6,barrier_abs_error,0.0019316409680758,0.557,1000
zero_shot_active,6,barrier_abs_error,0.0019601756971354,0.558,1000
zero_shot_active,6,barrier_abs_error,0.0027633883001616,0.559,1000
zero_shot_active,6,barrier_abs_error,0.003331914204665,0.56,1000
zero_shot_active,6,barrier_abs_error,0.0034416702136397,0.561,1000
zero_shot_active,6,barrier_abs_error,0.0052179896913635,0.562,1000
zero_shot_active,6,barrier_abs_error,0.005231076092234,0.563,1000
zero_shot_active,6,barrier_abs_error,0.0054609316359766,0.564,1000
zero_shot_active,6,barrier_abs_error,0.0056771599062628,0.565,1000
zero_shot_active,6,barrier_abs_error,0.0058527001410286,0.566,1000
zero_shot_active,6,barrier_abs_error,0.0078357653789238,0.567,1000
zero_shot_active,6,barrier_abs_error,0.0089292947862968,0.568,1000
zero_shot_active,6,barrier_abs_error,0.0091101202167767,0.569,1000
zero_shot_active,6,barrier_abs_error,0.0096601511069804,0.57,1000
zero_shot_active,6,barrier_abs_error,0.0099898524148027,0.571,1000
zero_shot_active,6,barrier_abs_error,0.010159959941582,0.572,1000
zero_shot_active,6,barrier_abs_error,0.0102750031644323,0.573,1000
zero_shot_active,6,barrier_abs_error,0.0109561267114237,0.574,1000
zero_shot_active,6,barrier_abs_error,0.0114345324304796,0.575,1000
zero_shot_active,6,barrier_abs_error,0.0115582099857185,0.576,1000
zero_shot_active,6,barrier_abs_error,0.012471260671905,0.577,1000
zero_shot_active,6,barrier_abs_error,0.0125103052362751,0.578,1000
zero_shot_active,6,barrier_abs_error,0.0126226573053536,0.579,1000
zero_shot_active,6,barrier_abs_error,0.0129307679528558,0.58,1000
zero_shot_active,6,barrier_abs_error,0.0131145215526125,0.581,1000
zero_shot_active,6,barrier_abs_error,0.0138572544240453,0.582,1000
zero_shot_active,6,barrier_abs_error,0.0139647934074389,0.583,1000
zero_shot_active,6,barrier_abs_error,0.0144863579375957,0.584,1000
zero_shot_active,6,barrier_abs_error,0.015625,0.585,1000
zero_shot_active,6,barrier_abs_error,0.0173200573687779,0.586,1000
zero_shot_active,6,barrier_abs_error,0.0181718679257159,0.587,1000
zero_shot_active,6,barrier_abs_error,0.0188087176524618,0.588,1000
zero_shot_active,6,barrier_abs_error,0.0195376100546269,0.589,1000
zero_shot_active,6,barrier_abs_error,0.0197068885582716,0.59,1000
zero_shot_active,6,barrier_abs_error,0.0206460144909543,0.591,1000
zero_shot_active,6,barrier_abs_error,0.020729726732501,0.592,1000
zero_shot_active,6,barrier_abs_error,0.0211165678152998,0.593,1000
zero_shot_active,6,barrier_abs_error,0.0219608719905686,0.594,1000
zero_shot_active,6,barrier_abs_error,0.0224402518675113,0.595,1000
zero_shot_active,6,barrier_abs_error,0.0226826598277121,0.596,1000
zero_shot_active,6,barrier_abs_error,0.0228597821951694,0.597,1000
zero_shot_active,6,barrier_abs_error,0.023392445168513,0.598,1000
zero_shot_active,6,barrier_abs_error,0.0234246745054349,0.599,1000
zero_shot_active,6,barrier_abs_error,0.0244548432077316,0.6,1000
zero_shot_active,6,barrier_abs_error,0.0244769712358372,0.601,1000
zero_shot_active,6,barrier_abs_error,0.0247315022013268,0.602,1000
zero_shot_active,6,barrier_abs_error,0.0250778387339778,0.603,1000
zero_shot_active,6,barrier_abs_error,0.0253269850003903,0.604,1000
zero_shot_active,6,barrier_abs_error,0.0256448068163734,0.605,1000
zero_shot_active,6,barrier_abs_error,0.0264156062200946,0.606,1000
zero_shot_active,6,barrier_abs_error,0.0285315757720514,0.607,1000
zero_shot_active,6,barrier_abs_error,0.0290618932397261,0.608,1000
zero_shot_active,6,barrier_abs_error,0.0295749541319878,0.609,1000
zero_shot_active,6,barrier_abs_error,0.0296816077016952,0.61,1000
zero_shot_active,6,barrier_abs_error,0.03125,0.611,1000
zero_shot_active,6,barrier_abs_error,0.03125,0.612,1000
zero_shot_active,6,barrier_abs_error,0.03125,0.613,1000
zero_shot_active,6,barrier_abs_error,0.03125,0.614,1000
zero_shot_active,6,barrier_abs_error,0.03125,0.615,1000
zero_shot_active,6,barrier_abs_error,0.03125,0.616,1000
zero_shot_active,6,barrier_abs_error,0.03125,0.617,1000
zero_shot_active,6,barrier_abs_error,0.03125,0.618,1000
zero_shot_active,6,barrier_abs_error,0.03125,0.619,1000
zero_shot_active,6,barrier_abs_error,0.03125,0.62,1000
zero_shot_active,6,barrier_abs_error,0.0336460587960623,0.621,1000
zero_shot_active,6,barrier_abs_error,0.0344697871384536,0.622,1000
zero_shot_active,6,barrier_abs_error,0.0354689648982216,0.623,1000
zero_shot_active,6,barrier_abs_error,0.0361920279319374,0.624,1000
zero_shot_active,6,barrier_abs_error,0.037347185996607,0.625,1000
zero_shot_active,6,barrier_abs_error,0.0374388571408843,0.626,1000
zero_shot_active,6,barrier_abs_error,0.0384383390032345,0.627,1000
zero_shot_active,6,barrier_abs_error,0.0395337163973792,0.628,1000
zero_shot_active,6,barrier_abs_error,0.0403497371233481,0.629,1000
zero_shot_active,6,barrier_abs_error,0.0413561851728765,0.63,1000
zero_shot_active,6,barrier_abs_error,0.0419948923249471,0.631,1000
zero_shot_active,6,barrier_abs_error,0.0427041161831915,0.632,1000
zero_shot_active,6,barrier_abs_error,0.0427350374678709,0.633,1000
zero_shot_active,6,barrier_abs_error,0.0427836862060821,0.634,1000
zero_shot_active,6,barrier_abs_error,0.0438190508932159,0.635,1000
zero_shot_active,6,barrier_abs_error,0.0443615850356975,0.636,1000
zero_shot_active,6,barrier_abs_error,0.0443656440892858,0.637,1000
zero_shot_active,6,barrier_abs_error,0.0449450273990521,0.638,1000
zero_shot_active,6,barrier_abs_error,0.0455048348342224,0.639,1000
zero_shot_active,6,barrier_abs_error,0.0456153565954648,0.64,1000
zero_shot_active,6,barrier_abs_error,0.0459196477488728,0.641,1000
zero_shot_active,6,barrier_abs_error,0.0465159182366239,0.642,1000
zero_shot_active,6,barrier_abs_error,0.0471245436505967,0.643,1000
zero_shot_active,6,barrier_abs_error,0.0474804192210847,0.644,1000
zero_shot_active,6,barrier_abs_error,0.0481625984395499,0.645,1000
zero_shot_active,6,barrier_abs_error,0.0482023035963479,0.646,1000
zero_shot_active,6,barrier_abs_error,0.0486058865376799,0.647,1000
zero_shot_active,6,barrier_abs_error,0.0488839882294236,0.648,1000
zero_shot_active,6,barrier_abs_error,0.0489755308695949,0.649,1000
zero_shot_active,6,barrier_abs_error,0.0492702769896595,0.65,1000
zero_shot_active,6,barrier_abs_error,0.0516144404733793,0.651,1000
zero_shot_active,6,barrier_abs_error,0.0520330981828394,0.652,1000
zero_shot_active,6,barrier_abs_error,0.05241635171586,0.653,1000
zero_shot_active,6,barrier_abs_error,0.0526438911782101,0.654,1000
zero_shot_active,6,barrier_abs_error,0.0530460558511585,0.655,1000
zero_shot_active,6,barrier_abs_error,0.0541537873710851,0.656,1000
zero_shot_active,6,barrier_abs_error,0.0546555311526106,0.657,1000
zero_shot_active,6,barrier_abs_error,0.0548330884459158,0.658,1000
zero_shot_active,6,barrier_abs_error,0.0559946861564597,0.659,1000
zero_shot_active,6,barrier_abs_error,0.0561130357465486,0.66,1000
zero_shot_active,6,barrier_abs_error,0.0566197657298523,0.661,1000
zero_shot_active,6,barrier_abs_error,0.0570597224206537,0.662,1000
zero_shot_active,6,barrier_abs_error,0.0573169371699406,0.663,1000
zero_shot_active,6,barrier_abs_error,0.0577061237768141,0.664,1000
zero_shot_active,6,barrier_abs_error,0.0583121771248063,0.665,1000
zero_shot_active,6,barrier_abs_error,0.0591407809852162,0.666,1000
zero_shot_active,6,barrier_abs_error,0.0617183550435651,0.667,1000
zero_shot_active,6,barrier_abs_error,0.0622692444094958,0.668,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.669,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.67,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.671,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.672,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.673,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.674,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.675,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.676,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.677,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.678,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.679,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.68,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.681,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.682,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.683,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.684,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.685,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.686,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.687,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.688,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.689,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.69,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.691,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.692,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.693,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.694,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.695,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.696,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.697,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.698,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.699,1000
zero_shot_active,6,barrier_abs_error,0.0625,0.7,1000
zero_shot_active,6,barrier_abs_error,0.0641365331952599,0.701,1000
zero_shot_active,6,barrier_abs_error,0.0665151854984031,0.702,1000
zero_shot_active,6,barrier_abs_error,0.068370337307309,0.703,1000
zero_shot_active,6,barrier_abs_error,0.0695208147395689,0.704,1000
zero_shot_active,6,barrier_abs_error,0.0715791434201698,0.705,1000
zero_shot_active,6,barrier_abs_error,0.0745096899227917,0.706,1000
zero_shot_active,6,barrier_abs_error,0.0746569825131402,0.707,1000
zero_shot_active,6,barrier_abs_error,0.0753511265859896,0.708,1000
zero_shot_active,6,barrier_abs_error,0.0753769130922292,0.709,1000
zero_shot_active,6,barrier_abs_error,0.076762235307715,0.71,1000
zero_shot_active,6,barrier_abs_error,0.0771721414369803,0.711,1000
zero_shot_active,6,barrier_abs_error,0.0773654867397715,0.712,1000
zero_shot_active,6,barrier_abs_error,0.0783325189620267,0.713,1000
zero_shot_active,6,barrier_abs_error,0.0787711752495265,0.714,1000
zero_shot_active,6,barrier_abs_error,0.0795707708850232,0.715,1000
zero_shot_active,6,barrier_abs_error,0.0801130660154196,0.716,1000
zero_shot_active,6,barrier_abs_error,0.0803860478507685,0.717,1000
zero_shot_active,6,barrier_abs_error,0.0819967778646315,0.718,1000
zero_shot_active,6,barrier_abs_error,0.0830170362357067,0.719,1000
zero_shot_active,6,barrier_abs_error,0.08382156041454,0.72,1000
zero_shot_active,6,barrier_abs_error,0.0855359100616439,0.721,1000
zero_shot_active,6,barrier_abs_error,0.0863462787629387,0.722,1000
zero_shot_active,6,barrier_abs_error,0.0871393683175032,0.723,1000
zero_shot_active,6,barrier_abs_error,0.0888213342254324,0.724,1000
zero_shot_active,6,barrier_abs_error,0.0889915151784279,0.725,1000
zero_shot_active,6,barrier_abs_error,0.0905949590139094,0.726,1000
zero_shot_active,6,barrier_abs_error,0.0922682916643822,0.727,1000
zero_shot_active,6,barrier_abs_error,0.0932670568386662,0.728,1000
zero_shot_active,6,barrier_abs_error,0.093734472291846,0.729,1000
zero_shot_active,6,barrier_abs_error,0.09375,0.73,1000
zero_shot_active,6,barrier_abs_error,0.09375,0.731,1000
zero_shot_active,6,barrier_abs_error,0.09375,0.732,1000
zero_shot_active,6,barrier_abs_error,0.09375,0.733,1000
zero_shot_active,6,barrier_abs_error,0.09375,0.734,1000
zero_shot_active,6,barrier_abs_error,0.0938148250970556,0.735,1000
zero_shot_active,6,barrier_abs_error,0.0947039932289399,0.736,1000
zero_shot_active,6,barrier_abs_error,0.0948463748996673,0.737,1000
zero_shot_active,6,barrier_abs_error,0.097409501932419,0.738,1000
zero_shot_active,6,barrier_abs_error,0.0974764113968174,0.739,1000
zero_shot_active,6,barrier_abs_error,0.098818752998778,0.74,1000
zero_shot_active,6,barrier_abs_error,0.0994249738440502,0.741,1000
zero_shot_active,6,barrier_abs_error,0.1014534224056751,0.742,1000
zero_shot_active,6,barrier_abs_error,0.101976480229311,0.743,1000
zero_shot_active,6,barrier_abs_error,0.1024138127453966,0.744,1000
zero_shot_active,6,barrier_abs_error,0.1030764256725884,0.745,1000
zero_shot_active,6,barrier_abs_error,0.1038748976738164,0.746,1000
zero_shot_active,6,barrier_abs_error,0.1042043003398589,0.747,1000
zero_shot_active,6,barrier_abs_error,0.1081816413561966,0.748,1000
zero_shot_active,6,barrier_abs_error,0.1084670178124405,0.749,1000
zero_shot_active,6,barrier_abs_error,0.1106603872385676,0.75,1000
zero_shot_active,6,barrier_abs_error,0.1115767923796724,0.751,1000
zero_shot_active,6,barrier_abs_error,0.1121463092613197,0.752,1000
zero_shot_active,6,barrier_abs_error,0.1135330424243612,0.753,1000
zero_shot_active,6,barrier_abs_error,0.115235901368031,0.754,1000
zero_shot_active,6,barrier_abs_error,0.1163180881284517,0.755,1000
zero_shot_active,6,barrier_abs_error,0.1171332560321438,0.756,1000
zero_shot_active,6,barrier_abs_error,0.1179766249000202,0.757,1000
zero_shot_active,6,barrier_abs_error,0.1185451682651612,0.758,1000
zero_shot_active,6,barrier_abs_error,0.1189264119389346,0.759,1000
zero_shot_active,6,barrier_abs_error,0.1194860108618325,0.76,1000
zero_shot_active,6,barrier_abs_error,0.1205705389374767,0.761,1000
zero_shot_active,6,barrier_abs_error,0.120735523167557,0.762,1000
zero_shot_active,6,barrier_abs_error,0.1213438199862197,0.763,1000
zero_shot_active,6,barrier_abs_error,0.12474349499203,0.764,1000
zero_shot_active,6,barrier_abs_error,0.125,0.765,1000
zero_shot_active,6,barrier_abs_error,0.125,0.766,1000
zero_shot_active,6,barrier_abs_error,0.125,0.767,1000
zero_shot_active,6,barrier_abs_error,0.125,0.768,1000
zero_shot_active,6,barrier_abs_error,0.125,0.769,1000
zero_shot_active,6,barrier_abs_error,0.125,0.77,1000
zero_shot_active,6,barrier_abs_error,0.125,0.771,1000
zero_shot_active,6,barrier_abs_error,0.125,0.772,1000
zero_shot_active,6,barrier_abs_error,0.125,0.773,1000
zero_shot_active,6,barrier_abs_error,0.125,0.774,1000
zero_shot_active,6,barrier_abs_error,0.125,0.775,1000
zero_shot_active,6,barrier_abs_error,0.125,0.776,1000
zero_shot_active,6,barrier_abs_error,0.125,0.777,1000
zero_shot_active,6,barrier_abs_error,0.125,0.778,1000
zero_shot_active,6,barrier_abs_error,0.125,0.779,1000
zero_shot_active,6,barrier_abs_error,0.1270625984126958,0.78,1000
zero_shot_active,6,barrier_abs_error,0.1306434171932569,0.781,1000
zero_shot_active,6,barrier_abs_error,0.1313274601217262,0.782,1000
zero_shot_active,6,barrier_abs_error,0.1313959506670703,0.783,1000
zero_shot_active,6,barrier_abs_error,0.1340282603926184,0.784,1000
zero_shot_active,6,barrier_abs_error,0.1372187622070093,0.785,1000
zero_shot_active,6,barrier_abs_error,0.143823388076278,0.786,1000
zero_shot_active,6,barrier_abs_error,0.1445300086133656,0.787,1000
zero_shot_active,6,barrier_abs_error,0.1459063991122198,0.788,1000
zero_shot_active,6,barrier_abs_error,0.1460578354840755,0.789,1000
zero_shot_active,6,barrier_abs_error,0.146194686540106,0.79,1000
zero_shot_active,6,barrier_abs_error,0.1476111562561186,0.791,1000
zero_shot_active,6,barrier_abs_error,0.1503493087748388,0.792,1000
zero_shot_active,6,barrier_abs_error,0.1506643400694542,0.793,1000
